21932	21489	21152	20518	20211	20175	20259	20237	20437	20402	20622	20632	20615	20960	21983	22624	23565	24478	25131	25528	25682	25555	25507	25267	24510	24135	23778	23175	22623
22329	21912	21688	21301	21102	21028	20950	20815	20749	20607	20740	20795	20812	21074	21818	22370	23097	23778	24474	25212	25452	25530	25739	25611	24945	24643	24287	23749	23243
22766	22389	22308	22232	22169	22054	21777	21508	21127	20878	20914	21040	21115	21275	21663	22104	22556	22942	23680	24813	25147	25467	25978	25975	25423	25207	24847	24395	23953
23196	22859	22893	23070	23111	22960	22520	22147	21519	21187	21139	21318	21441	21500	21588	21931	22158	22298	23071	24529	24935	25436	26177	26280	25839	25701	25354	24990	24606
23681	23382	23475	23778	23853	23668	23142	22734	22010	21652	21545	21731	21881	21831	21723	22000	22103	22101	22894	24531	24954	25488	26300	26459	26143	26076	25787	25532	25201
24410	24164	24245	24518	24529	24305	23783	23437	22819	22515	22369	22494	22646	22439	22232	22468	22565	22534	23330	24978	25336	25689	26342	26505	26376	26390	26249	26175	25901
25452	25280	25302	25438	25307	25033	24572	24365	24005	23819	23638	23644	23785	23354	23089	23293	23458	23463	24254	25805	26035	26027	26343	26475	26612	26731	26829	27020	26820
26663	26574	26517	26472	26164	25834	25457	25423	25391	25351	25134	24995	25118	24428	24118	24289	24552	24620	25401	26813	26883	26433	26328	26416	26862	27101	27482	27983	27867
27690	27679	27562	27371	26925	26553	26252	26359	26594	26669	26420	26161	26273	25378	25037	25183	25524	25644	26402	27692	27633	26824	26374	26426	27115	27448	28051	28792	28748
28356	28417	28283	28027	27533	27154	26916	27095	27469	27586	27312	26988	27104	26122	25794	25928	26303	26454	27147	28343	28221	27237	26595	26632	27415	27783	28466	29291	29296
28685	28832	28742	28524	28104	27773	27595	27764	28126	28188	27888	27562	27710	26795	26551	26690	27040	27202	27742	28859	28753	27819	27164	27212	27887	28213	28781	29473	29510
28868	29128	29131	29026	28775	28535	28431	28533	28784	28715	28386	28097	28299	27567	27469	27627	27909	28070	28368	29397	29363	28636	28080	28158	28571	28795	29100	29492	29555
29008	29398	29517	29557	29518	29389	29369	29381	29478	29246	28882	28647	28915	28416	28494	28677	28872	29028	29039	29973	30033	29581	29167	29284	29367	29464	29439	29454	29544
29076	29584	29812	29984	30130	30104	30159	30101	30076	29716	29331	29144	29462	29148	29364	29561	29684	29839	29621	30477	30618	30392	30101	30239	30047	30038	29744	29450	29564
28946	29558	29893	30181	30469	30535	30655	30573	30492	30089	29712	29567	29895	29661	29925	30115	30192	30360	30040	30856	31051	30953	30742	30856	30503	30434	30006	29541	29681
28467	29194	29670	30087	30494	30666	30860	30816	30765	30437	30116	30016	30297	30004	30195	30338	30397	30601	30346	31165	31391	31311	31144	31155	30763	30685	30287	29810	29985
27660	28536	29204	29786	30322	30632	30922	30964	31005	30842	30621	30578	30765	30313	30336	30397	30452	30716	30644	31497	31745	31616	31479	31312	30953	30898	30640	30251	30476
26692	27738	28625	29395	30073	30540	30936	31086	31247	31289	31189	31210	31281	30625	30438	30400	30456	30791	30957	31856	32124	31919	31807	31429	31128	31110	31039	30777	31060
25819	27012	28078	29003	29801	30404	30900	31152	31423	31645	31654	31734	31713	30893	30540	30422	30481	30868	31222	32145	32424	32159	32074	31531	31287	31300	31381	31227	31545
25073	26378	27532	28547	29423	30125	30714	31068	31439	31795	31896	32030	31968	31075	30654	30498	30564	30960	31397	32284	32552	32258	32207	31610	31425	31460	31615	31530	31829
24278	25676	26805	27838	28756	29531	30231	30723	31212	31673	31872	32069	32036	31183	30824	30682	30767	31105	31488	32237	32452	32170	32174	31679	31576	31629	31762	31707	31893
23280	24779	25807	26814	27759	28606	29456	30137	30781	31353	31673	31953	31997	31267	31069	30976	31092	31316	31545	32059	32185	31944	32029	31756	31769	31839	31883	31840	31829
22156	23764	24658	25624	26591	27515	28534	29432	30253	30943	31400	31775	31919	31348	31352	31326	31476	31563	31594	31825	31845	31656	31837	31841	31986	32074	32002	31965	31716
21116	22794	23589	24532	25527	26532	27700	28774	29742	30533	31109	31573	31811	31385	31566	31601	31786	31760	31632	31634	31567	31427	31680	31907	32154	32252	32084	32057	31623
20149	21796	22577	23548	24590	25704	26985	28145	29195	30054	30719	31268	31602	31304	31617	31713	31930	31852	31646	31535	31425	31325	31600	31933	32205	32292	32074	32068	31567
18975	20425	21320	22406	23541	24840	26216	27350	28412	29307	30043	30702	31168	31014	31429	31607	31865	31808	31628	31544	31447	31389	31613	31904	32094	32132	31919	31959	31552
17416	18519	19634	20917	22193	23769	25247	26279	27308	28230	29041	29848	30494	30527	31048	31339	31652	31669	31586	31625	31578	31574	31690	31835	31854	31809	31636	31749	31561
15635	16319	17703	19222	20665	22566	24155	25050	26030	26975	27866	28844	29699	29944	30579	30997	31374	31487	31533	31737	31755	31811	31793	31748	31555	31411	31293	31492	31577
14123	14465	16061	17757	19320	21456	23116	23911	24862	25836	26812	27938	28962	29381	30113	30646	31086	31292	31454	31801	31880	31990	31865	31667	31307	31082	31013	31278	31584
13135	13302	14979	16713	18278	20436	22068	22847	23821	24843	25928	27167	28273	28786	29588	30207	30721	31023	31290	31743	31875	32033	31860	31593	31164	30901	30869	31153	31564
12635	12825	14408	15974	17363	19218	20655	21543	22630	23748	25018	26348	27431	27944	28795	29488	30116	30552	30939	31475	31668	31879	31734	31505	31137	30886	30889	31125	31494
12341	12686	14042	15273	16333	17611	18705	19806	21088	22351	23895	25323	26308	26762	27658	28434	29226	29849	30393	31014	31287	31564	31503	31389	31177	30977	31019	31154	31378
12102	12660	13727	14548	15204	15778	16457	17821	19338	20771	22634	24168	25024	25395	26339	27205	28186	29026	29748	30460	30822	31175	31221	31256	31245	31109	31193	31204	31238
11881	12607	13425	13899	14226	14219	14561	16130	17823	19379	21475	23076	23838	24154	25145	26103	27249	28264	29133	29924	30366	30792	30939	31108	31270	31197	31321	31231	31113
11673	12472	13107	13370	13519	13196	13364	15011	16740	18301	20419	21991	22739	23076	24122	25191	26457	27557	28507	29353	29861	30362	30610	30890	31180	31174	31333	31198	31008
11416	12165	12660	12850	12997	12663	12855	14409	15969	17353	19172	20555	21413	21890	23024	24271	25624	26698	27655	28538	29110	29719	30097	30493	30880	30969	31169	31059	30900
11073	11681	12034	12225	12483	12330	12679	14010	15232	16285	17534	18585	19654	20380	21641	23149	24587	25557	26476	27391	28040	28800	29357	29896	30382	30604	30857	30821	30766
10679	11108	11311	11527	11943	12051	12612	13660	14466	15116	15669	16317	17647	18674	20082	21894	23420	24255	25115	26065	26800	27733	28494	29195	29787	30162	30477	30537	30617
10328	10607	10686	10923	11466	11792	12522	13326	13783	14101	14081	14402	15936	17195	18708	20740	22321	23054	23880	24865	25689	26774	27701	28535	29217	29725	30100	30252	30453
10039	10231	10242	10487	11093	11553	12357	12982	13227	13365	13034	13187	14798	16134	17645	19695	21240	21955	22802	23835	24772	25969	26979	27886	28629	29232	29677	29921	30225
9753	9925	9932	10169	10756	11266	12020	12511	12684	12819	12477	12653	14174	15365	16710	18469	19826	20648	21613	22729	23852	25137	26125	27038	27817	28488	29040	29409	29821
9405	9598	9642	9859	10371	10886	11500	11857	12033	12276	12116	12444	13744	14621	15657	16865	17895	18928	20096	21335	22733	24109	25004	25882	26688	27423	28129	28671	29216
9018	9246	9344	9535	9947	10452	10886	11103	11307	11706	11805	12337	13361	13843	14504	15038	15674	16965	18381	19762	21482	22955	23727	24552	25384	26185	27071	27813	28508
8663	8920	9065	9237	9569	10064	10348	10448	10676	11200	11517	12213	12996	13149	13501	13482	13797	15291	16893	18376	20332	21867	22548	23342	24204	25077	26118	27022	27841
8346	8618	8798	8968	9258	9744	9941	9976	10215	10801	11251	12019	12627	12583	12767	12446	12597	14171	15819	17301	19288	20794	21464	22281	23188	24158	25314	26299	27188
7982	8253	8462	8655	8949	9425	9600	9629	9863	10435	10930	11652	12130	12028	12206	11877	12052	13540	15031	16351	18061	19389	20165	21096	22090	23228	24473	25441	26337
7511	7768	8009	8246	8576	9038	9229	9289	9506	10011	10505	11096	11445	11359	11637	11486	11811	13088	14258	15278	16454	17468	18450	19580	20703	22092	23427	24312	25177
6975	7215	7489	7780	8159	8604	8827	8932	9129	9544	10021	10441	10654	10614	11032	11136	11664	12673	13448	14101	14624	15260	16494	17861	19137	20821	22252	23024	23844
6509	6732	7032	7366	7781	8208	8457	8602	8783	9125	9587	9866	9967	9964	10496	10813	11503	12281	12723	13077	13062	13389	14821	16370	17756	19654	21147	21838	22630
6168	6375	6680	7029	7452	7855	8118	8295	8477	8781	9230	9426	9464	9482	10071	10518	11281	11890	12131	12321	12015	12184	13693	15285	16680	18601	20068	20749	21565
5908	6093	6373	6703	7092	7449	7715	7921	8129	8435	8873	9048	9080	9102	9674	10168	10887	11369	11545	11731	11421	11612	13034	14474	15719	17373	18671	19451	20375
5644	5799	6030	6314	6633	6923	7184	7424	7678	8015	8440	8629	8691	8706	9212	9708	10300	10654	10837	11123	10990	11324	12537	13665	14628	15770	16770	17741	18850
5364	5484	5654	5880	6115	6325	6580	6857	7168	7546	7955	8172	8278	8281	8701	9184	9612	9832	10048	10473	10594	11120	12069	12810	13430	13946	14585	15789	17122
5113	5204	5323	5498	5660	5804	6050	6355	6710	7120	7513	7754	7899	7891	8242	8713	9005	9114	9357	9896	10228	10909	11629	12048	12384	12386	12731	14118	15619
4905	4976	5062	5201	5316	5418	5651	5963	6333	6749	7122	7379	7556	7538	7857	8320	8532	8581	8839	9433	9893	10642	11199	11424	11607	11329	11520	12976	14517
4696	4756	4825	4937	5028	5115	5322	5609	5955	6341	6680	6947	7156	7123	7459	7917	8110	8159	8417	8992	9494	10200	10642	10809	10989	10704	10909	12279	13673
4440	4492	4553	4638	4715	4799	4967	5203	5495	5822	6110	6385	6633	6579	6969	7421	7631	7717	7965	8471	8969	9551	9884	10068	10339	10223	10552	11718	12812
4154	4198	4252	4310	4376	4462	4583	4757	4982	5236	5463	5747	6038	5960	6419	6865	7105	7244	7477	7892	8370	8794	9013	9240	9644	9764	10265	11174	11899
3893	3933	3983	4018	4075	4161	4244	4364	4531	4722	4899	5187	5512	5417	5928	6365	6629	6813	7035	7376	7835	8125	8252	8515	9024	9344	9980	10668	11083
3664	3705	3757	3784	3835	3920	3977	4062	4189	4337	4479	4763	5100	5002	5526	5944	6220	6434	6653	6952	7394	7606	7681	7963	8523	8962	9658	10189	10417
3408	3461	3525	3559	3610	3689	3733	3800	3902	4022	4144	4408	4726	4650	5131	5507	5779	6010	6236	6531	6956	7145	7218	7496	8040	8514	9170	9593	9763
3080	3155	3238	3293	3346	3415	3452	3507	3589	3684	3793	4021	4298	4262	4656	4966	5222	5465	5708	6021	6424	6623	6724	6985	7464	7928	8471	8794	8975
2707	2809	2916	2997	3055	3112	3143	3186	3250	3321	3416	3602	3826	3841	4125	4359	4593	4848	5110	5453	5830	6051	6192	6431	6825	7260	7659	7880	8098
2384	2507	2634	2737	2798	2846	2873	2909	2957	3008	3092	3243	3423	3480	3673	3843	4059	4322	4600	4964	5318	5557	5734	5955	6279	6690	6969	7108	7357
2148	2282	2419	2536	2601	2647	2675	2711	2752	2792	2868	2997	3152	3235	3374	3506	3709	3972	4256	4625	4959	5209	5413	5628	5913	6307	6518	6617	6889
1970	2102	2238	2360	2431	2486	2522	2568	2614	2653	2725	2847	2996	3087	3210	3336	3527	3780	4057	4406	4719	4973	5198	5425	5705	6088	6289	6401	6691
1792	1912	2041	2163	2242	2314	2366	2431	2490	2534	2602	2725	2879	2972	3098	3238	3415	3647	3909	4217	4502	4756	5006	5258	5554	5926	6152	6316	6623
1602	1708	1826	1948	2036	2129	2198	2288	2364	2416	2481	2606	2770	2860	3000	3158	3322	3529	3769	4029	4283	4536	4811	5094	5416	5777	6040	6272	6596
1443	1536	1645	1766	1862	1973	2058	2168	2258	2316	2378	2507	2678	2767	2916	3092	3243	3429	3652	3870	4098	4349	4647	4956	5299	5650	5946	6235	6575
1344	1429	1532	1653	1753	1876	1970	2093	2191	2254	2314	2444	2621	2708	2864	3050	3194	3366	3579	3771	3982	4233	4544	4870	5226	5571	5887	6212	6561
1304	1386	1487	1607	1710	1837	1935	2063	2165	2229	2288	2419	2598	2685	2843	3033	3174	3341	3549	3731	3936	4187	4503	4836	5196	5540	5864	6202	6555
1294	1375	1476	1596	1699	1827	1926	2055	2158	2223	2282	2413	2592	2679	2838	3029	3169	3335	3542	3721	3924	4175	4493	4827	5189	5532	5858	6200	6554
