98905	98761	98430	101393	108016	111252	117031	122799	124652	124136	124374	123291	122475	119747	116281	114903	113772	111181	108436	107752	105460	102072	101291	101118	101202	100591	99083	98565	97430
95822	97121	97429	99399	99524	100914	100567	100332	103466	110255	113713	119517	125190	125712	124959	125594	124734	123887	123668	121097	119031	117098	113623	110244	107837	104987	101906	101368	101504
108091	105668	103391	98909	96815	96777	97998	98426	100655	100823	102284	101975	101587	103738	110346	114028	119898	125716	128856	129321	129747	128159	126755	125077	120823	118615	116860	113473	110418
117386	115835	116588	118754	119541	118633	115634	113188	108725	106600	105987	107200	108049	108004	107061	108342	108364	107883	111917	120804	123248	126824	131831	132855	131016	130634	128808	127247	125560
143189	143436	142504	140794	137814	135702	134508	135749	138254	139249	137876	135993	136465	130903	128976	129568	131683	132532	136359	142286	141340	135474	131526	131602	136355	138526	142745	147771	147873
146190	149194	150733	152122	153650	153919	154488	153820	153056	150555	148463	147726	149605	149011	150841	151950	152220	152962	150673	154564	155639	155608	154710	155608	153333	152772	149948	146962	147622
125570	132175	138410	143785	148324	151939	154799	156429	158207	160102	160584	161215	160624	155680	153029	152036	152319	154573	157332	162202	163706	162064	161718	158095	157070	157272	158445	158180	160059
101611	110538	113914	118404	123426	128663	135151	141414	146963	151380	154780	157423	158954	157393	159076	159475	160518	159820	158367	157219	156446	155936	157610	159890	161703	162295	160979	160843	157666
63647	63651	72772	82292	90865	103009	111862	115228	119723	124644	129756	136033	142011	144960	149062	152203	154612	155959	157229	159592	160222	160989	159803	158024	155339	153806	153666	155362	158027
58570	63081	66074	66814	66821	63936	63951	72903	82406	90966	102891	111419	114648	115823	120927	125989	132451	138414	143476	147779	150323	152706	153815	155199	156769	156626	157396	156428	155057
50192	50866	50648	51944	55309	57972	62504	65445	66084	66042	63127	63091	71854	79446	87689	99227	107586	110647	114478	119499	123874	129961	135438	140256	144076	147203	149276	150358	151862
41926	43353	44282	45023	46282	48721	49426	49357	50617	53871	56480	60816	63669	62876	63113	60288	60261	68819	77905	85987	97199	105361	108215	111913	116285	120833	126723	132062	136760
30505	31561	33212	35106	37394	39491	40853	41748	42562	43907	46152	46871	46823	46991	50232	52818	57117	59984	60625	60908	58190	58281	66507	75292	82913	93728	101671	104618	108343
24534	24855	25208	25865	26345	26749	27965	29654	31669	33901	35826	37137	38021	37947	39336	41638	42447	42447	43799	47071	49731	53938	56524	57083	57377	54852	55105	63031	71517
18437	18597	18815	18877	19110	19554	19783	20145	20716	21390	22040	23526	25337	24751	27605	29789	31234	32362	33412	34745	36964	37786	37960	39455	42541	45085	48979	51429	52039
10498	11225	11956	12575	12895	13080	13189	13318	13481	13635	14004	14588	15284	15765	16302	16833	17842	19207	20682	22625	24307	25587	26619	27627	28903	30853	31672	31941	33324
6469	6876	7378	7982	8494	9136	9630	10273	10792	11115	11410	12065	12960	13393	14189	15143	15845	16677	17711	18604	19619	20873	22465	24134	25946	27661	29289	31001	32772
